"fft1","fft2","fft3","fft4","fft5","fft6","fft7","fft8","fft9","fft10","fft11","fft12","fft13","fft14","fft15"
0.048243307912084,0.0493797970202755,0.0529421895129563,0.0594050958033547,0.0695894716612473,0.084589641843552,0.105292758126836,0.130921098452244,0.156686075486088,0.173982574793866,0.177256000712352,0.169823535303082,0.15934787340665,0.151449262287455,0.148611690381012
0.0137771157010312,0.0146970843693225,0.0179388167622192,0.0255002758068847,0.0436865677833485,0.0944110862234756,0.231963519215859,0.265410898840084,0.145663617648856,0.0927204481315772,0.0755999482465935,0.0753942498952954,0.0871489636499299,0.106611339629536,0.117964762113679
0.0185712551111038,0.0196168622788511,0.0231789192014317,0.0308584478181521,0.0467023050268944,0.079818756144001,0.140007183757605,0.186158428827666,0.159883634768972,0.120429634724789,0.0983905298701312,0.0901348060644354,0.0900763626595553,0.0934340361798818,0.09536401743133
0.139309105932502,0.128796678610397,0.105346577382263,0.0814562864066541,0.0625911107645458,0.0490016084519404,0.0394528728155964,0.0327368170283657,0.0279746902883181,0.0245785992952952,0.0221647982586848,0.0204847632942511,0.0193795381058066,0.0187514817132803,0.0185477096155547
0.0476681448376204,0.0491988670083812,0.0540356973488337,0.0628598873514987,0.0763861055391937,0.0936962297569359,0.108660316758055,0.110464854403053,0.0967558522139294,0.0776360714015468,0.0614854089559779,0.0502847246741354,0.0433071498080859,0.0395466319320738,0.0383628541684966
0.0378162901941976,0.0349108588803298,0.0309631572546538,0.0318032997960779,0.0428189760325119,0.0787349320715621,0.103194586019152,0.0436404000089185,0.01919160027384,0.0115507247134687,0.00899494928635149,0.00861743094185045,0.00968140489067145,0.0116789454555773,0.0128824508368744
0.033224388628022,0.0344357130872507,0.0383968947648103,0.0462581769103261,0.0606091966544458,0.0868307648441773,0.134486701488429,0.207572280006815,0.255035952497966,0.214428090393124,0.150347054987848,0.107886934754596,0.0846511385060254,0.0733090971348158,0.0699123876021069
0.252944175700259,0.244936620981738,0.224016859616048,0.196923803649051,0.169653644733626,0.145522564556481,0.125606559313143,0.109787931599713,0.0975079802422713,0.0881433762793003,0.0811518597677793,0.0761102646203574,0.0727114676959085,0.0707501296613424,0.0701090341542459
0.00318752168567521,0.00622051600149286,0.0389665617336617,0.0125378485284425,0.0137200946277424,0.0296016710231569,0.0335657575757554,0.0414923870712828,0.0205236735969241,0.0186247014405865,0.0130725845053536,0.00602943752177496,0.00518053557065746,0.00578204689920397,0.00571816886857598
0.0389001806747267,0.0378965952695368,0.0366059462103275,0.0383950431344624,0.047737612302128,0.0740802724511045,0.107956006677877,0.0595291696733605,0.022428607770517,0.0102992080247484,0.00582599716570696,0.00388260869122282,0.00295609240970589,0.00252551045578645,0.00239870103947265
0.0111613385972812,0.0118528592755249,0.0142642056272038,0.0197674993385797,0.0325680638600042,0.0671059568090179,0.169633005257023,0.244240680225101,0.126971374730056,0.0689174502227356,0.0469286040823423,0.0377186272245437,0.0337876554517081,0.0322837033075331,0.0319178336558584
0.0134677415283792,0.0147148901835334,0.0175434203280027,0.0187059078415193,0.0182195800880058,0.021535503450935,0.039428373012946,0.0584102399670932,0.0178702403838143,0.00695958525023223,0.00430548130827889,0.00387494188149731,0.00496451158651726,0.00892275337897852,0.0143783712927708
0.297453154624312,0.286066654165686,0.26237097664507,0.243658470142189,0.239208584943803,0.249933218463191,0.266036579735248,0.260147156111986,0.21289922013842,0.151361220537828,0.104856650895574,0.0765435297408682,0.0607287319393521,0.0528144287374972,0.0504133443586587
0.0478414538275337,0.0481150918951581,0.0493991889922954,0.0530246974183596,0.0613897537503435,0.0792579939871041,0.117236019582474,0.191812303660413,0.252113768122103,0.176131207849718,0.0963011075088491,0.0584311953828634,0.0414784833492385,0.0340518531403658,0.0319310213965008
0.035909594355078,0.0367462507157294,0.0393533421903692,0.0440166731452701,0.0511625821783193,0.0611476402165102,0.0736540735520166,0.0866305949786235,0.09594911392091,0.0980154398155927,0.0934055000235832,0.0859531262223783,0.0791307242195832,0.0746735619338292,0.0731517601260196
0.00711156757304041,0.00741932060135847,0.00843867266387886,0.0105064727805039,0.0143413693741045,0.0210172203419749,0.0297720191801217,0.0322100754698066,0.0243873349073522,0.0161184362866666,0.0110487013407791,0.00824832403710936,0.00673264403105513,0.00597813718345995,0.00574895856228082
0.00772079132794424,0.00813839922552474,0.0095503897227104,0.0125434746010623,0.0185358144189398,0.0305090162626092,0.0516594743517623,0.0716713452394187,0.0694985827273879,0.0576844660219064,0.0504702533454763,0.0492842064109474,0.0527542689962883,0.0582891091824586,0.0611586801523355
0.0184161953582729,0.0196918026431909,0.0241772625624887,0.0344667213355377,0.0571989059015269,0.100391478993952,0.124271357863779,0.0879740716091563,0.0556780846993561,0.0396543128414391,0.0323106928821212,0.0293005549385753,0.0285430646931133,0.0287479809234252,0.0289511893951976
0.0250011546142015,0.0286245090233209,0.0424732818317639,0.0751765204302514,0.123143532337962,0.166167415078541,0.252327445194784,0.287474903384783,0.104848573686657,0.0427191786757673,0.0262823314727857,0.0233812137966565,0.0297366979681614,0.0535915121863566,0.0872595037998564
0.086002498927054,0.100658819917601,0.152184103822133,0.219685183638175,0.221682705436862,0.235171241510259,0.423814031825477,0.731665846216631,0.168788228974097,0.0582435964255714,0.0337769955907745,0.0286106607726703,0.0333948375570813,0.04959978344481,0.0652945620781079
0.013974665868502,0.0141788063105583,0.0150651217055175,0.0175082959483694,0.0236080445316034,0.0399130815103675,0.093407975345435,0.230005087140001,0.136151427455392,0.0610828665931619,0.0392804302416475,0.0335933327935245,0.0351219666927766,0.0404463237424132,0.0438125131891924
0.044364097928758,0.046964542365765,0.0557862700959506,0.0744590021910211,0.110547061584997,0.171865292676224,0.234915604761874,0.2370550983908,0.197779831334941,0.168087201419978,0.159509685832105,0.171757498530188,0.205164250396422,0.252406058177063,0.278559423618493
0.0171787223036496,0.0178106692803429,0.0198733029835435,0.0239433988353879,0.0312611215756715,0.0441076310044269,0.0651197889686039,0.0896664968347971,0.0949097176684333,0.0753378773939123,0.0541028511824466,0.0402737768174228,0.0324643323962574,0.0285482784229809,0.0273592380965241
0.0185484796848392,0.0190263333372912,0.020653673637339,0.024139435939361,0.0312940220144782,0.0471453291598119,0.0882414860402583,0.199451446112904,0.212456166044008,0.0856654406634796,0.0395710790314735,0.0233551232395073,0.0166203379197784,0.0137228825872674,0.0128984267052549
0.0174022695410433,0.0166053073069143,0.0149451532339238,0.0135990030891157,0.0132268458522833,0.0142129986879221,0.017163558903769,0.023213956601431,0.0328780753505685,0.0393849383355152,0.0329365391260182,0.0228466491987545,0.0164988574752558,0.013446275257295,0.0125547242337686
0.00474720390232591,0.00495355846253158,0.00564502380414927,0.00709468502478256,0.0100212330435512,0.0164131248298027,0.0322547366512478,0.0677429314668541,0.0705491493090944,0.0355702963152731,0.0189986938448388,0.0122215487801672,0.00917353555232682,0.00780373300428522,0.0074061510837338
0.0842976545969714,0.0976923066531658,0.134145054566037,0.141281282872502,0.106331259394356,0.0916267791288801,0.110888142162027,0.155741364595276,0.109492019641987,0.0515050276433391,0.0317492129459237,0.0279072456402168,0.0350806797252918,0.0622980336779979,0.0998964577318342
0.00623364648605694,0.010040832146665,0.0325638203784947,0.0130384977119518,0.00682900154823365,0.00840489578662764,0.0233966908624131,0.119470198944437,0.120918847189142,0.124643650797567,0.0943478670451193,0.0602617653983241,0.0605381201168078,0.0702837803544692,0.0714158261325885
0.0752281324193676,0.0758949049445029,0.079714228776145,0.0918734776305556,0.122838841057132,0.194554289708364,0.304651218892946,0.275392545056191,0.165305905774612,0.110062040884391,0.0925809882063822,0.0996792927781505,0.138626051363942,0.24092106727438,0.3517085529389
0.147956106722623,0.148865448412707,0.141863103262754,0.116733165712359,0.0884071657296512,0.0715090874742165,0.0680939132035128,0.0793749647238622,0.107452076998612,0.117971173495313,0.0727806403147308,0.0384508280743951,0.0237566466965479,0.0179112930652718,0.0163312922148393
0.032533792274918,0.0343203978890644,0.0404079691748243,0.0535766674125638,0.0811984221822461,0.142578279548632,0.27840874295421,0.448424750983375,0.396038231249535,0.266994935719389,0.194107383922616,0.160050808715746,0.145486689008757,0.140328941061569,0.139220956761846
0.252674519854279,0.169762398817337,0.0953755815364044,0.0671184063934417,0.0607822198056885,0.0701594046722588,0.103937293366215,0.195828349700913,0.349418712861355,0.287817577145641,0.168113833253176,0.1153909595851,0.0951815296433625,0.0884307729346291,0.0870360525651698
0.0717709726612272,0.0765746210893939,0.0936186222165188,0.133644926924227,0.225465847377601,0.385341433293504,0.348753043066061,0.172383143037577,0.0873376157566126,0.0517339562245694,0.0351089263843045,0.026569490132945,0.0220112499331184,0.0197389021806387,0.0190467329262528
